item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q329124,Q329124$0FA35D92-7A8A-4750-B60A-7BF616E3A5EC,P569,+1925-01-01T00:00:00Z,,+1926-07-04T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/4108,statement
Q5481259,Q5481259$7969BFE7-1A7A-455B-A492-E8BE6845788C,P569,+1938-07-14T00:00:00Z,,+1935-07-13T00:00:00Z,https://www.csfd.cz/tvurce/136788/,statement
Q2366762,Q2366762$C0AE8D9C-7CB8-4572-9B25-8038C80F136F,P569,+1915-11-12T00:00:00Z,,+1912-11-12T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/478040,statement
Q84570338,Q84570338$b4fa2be7-446a-267c-1868-b15077c33403,P569,+1864-00-00T00:00:00Z,,+1867-05-17T00:00:00Z,https://www.mymovies.it/persone/-/355323,statement
Q1278135,Q1278135$E30B23DF-6D09-4495-8907-02CFE55FCC29,P569,+1974-07-22T00:00:00Z,,+1973-07-22T00:00:00Z,https://pantheon.world/profile/person/Jaime_Camil,statement
Q531336,Q531336$FAC111E2-9DAA-4A9B-B4F7-C74C1FD22F3D,P569,+1905-09-17T00:00:00Z,,+1907-09-17T00:00:00Z,http://evene.lefigaro.fr/celebre/biographie/helen-vinson-37814.php,statement
Q4994464,Q4994464$BD4F6D17-B6F9-4B77-B6E4-28A6D0158439,P570,+1947-10-27T00:00:00Z,,+1949-10-24T00:00:00Z,https://www.oxfordreference.com/view/10.1093/oi/authority.20110803095812414,statement
Q2557512,Q2557512$ACAA5603-84EE-4054-8C3A-74E903341DFC,P569,+1912-03-28T00:00:00Z,,+1914-03-28T00:00:00Z,https://www.fandango.com/people/wd-406906,statement
Q111804368,Q111804368$6156baab-4343-55fc-a138-8c24c3da11a7,P569,+1943-12-26T00:00:00Z,,+1950-12-26T00:00:00Z,https://www.csfd.cz/tvurce/102111/,statement
Q87034,Q87034$52294935-7B2A-48ED-9027-F6B75F6FEB37,P569,+1877-08-16T00:00:00Z,,+1876-08-16T00:00:00Z,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=xx0006518&CON_LNG=ENG,statement
Q15268944,Q15268944$77C157DB-F464-4DD7-9C71-EAF5F455D082,P569,+1853-03-14T00:00:00Z,,+1855-03-17T00:00:00Z,http://www.oxfordartonline.com/benezit/view/10.1093/benz/9780199773787.001.0001/acref-9780199773787-e-00125395,statement
Q580587,q580587$79C91BCC-28FC-438C-B174-F77D3F69DFE0,P569,+1928-07-02T00:00:00Z,,+1927-07-02T00:00:00Z,https://www.mymovies.it/persone/-/6077,statement
Q104109,q104109$48BC9CC6-1576-48CD-BA65-82BA6AF5CB78,P569,+1892-04-08T00:00:00Z,,+1893-04-09T00:00:00Z,https://en.geneastar.org/genealogie/?refcelebrite=pickfordm,statement
Q120225,q120225$099A9C36-EEE2-4F9F-9628-D8A5833DB86A,P569,+1943-12-17T00:00:00Z,,+1945-12-17T00:00:00Z,https://www.fandango.com/people/wd-106993,statement
Q102434107,Q102434107$2b5e33f3-fd74-4e53-bd50-20ed98c7c7d8,P569,+1896-04-15T00:00:00Z,,+1900-04-15T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/40985,statement
Q236236,q236236$0F882D7D-DB93-447E-829D-A4A8154A7731,P569,+1728-11-10T00:00:00Z,,+1730-11-10T00:00:00Z,https://www.britannica.com/biography/Oliver-Goldsmith-Anglo-Irish-author,statement
Q228906,q228906$CB11FC36-CA8B-4BF0-AFB0-D6A191B0478E,P570,+1986-12-12T00:00:00Z,,+1985-12-12T00:00:00Z,https://www.mymovies.it/persone/-/1332,statement
Q739325,Q739325$54CF6581-B432-4FAA-82A0-98E80F754B9F,P569,+1921-07-20T00:00:00Z,,+1919-07-21T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/99359,statement
Q6774620,Q6774620$01B947A5-76A1-4A8E-84A8-D7A0EE826237,P569,+1926-03-23T00:00:00Z,,+1923-03-23T00:00:00Z,https://historygreatest.com/martha-wright-american-actress-died-at-92,statement
Q8704,q8704$990747F7-3698-47C6-9B34-553BE320B01B,P569,+1956-06-21T00:00:00Z,,+1901-12-05T00:00:00Z,http://www.oxfordartonline.com/benezit/view/10.1093/benz/9780199773787.001.0001/acref-9780199773787-e-00051878,statement
Q6700006,Q6700006$5B80DB26-89CA-4AEE-8E6C-D836FE8E6769,P569,+1921-12-21T00:00:00Z,,+1920-12-21T00:00:00Z,http://snaccooperative.org/ark:/99166/w6544b29,statement
Q6177986,Q6177986$2A813469-FE6C-40C5-A1B9-7E4BF9B45F3B,P569,+1896-01-01T00:00:00Z,,+1895-05-08T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb16172744n,statement
Q229507,q229507$CC1AAF5C-413E-4E23-AD26-4D6AEA8A9B91,P569,+1933-04-19T00:00:00Z,,+1932-04-19T00:00:00Z,http://www.fembio.org/biographie.php/frau/frauendatenbank?fem_id=18498,statement
Q3178999,Q3178999$FD3C0BFF-6D6F-46DD-8748-F28315B20E7E,P569,+1926-11-07T00:00:00Z,,+1936-11-07T00:00:00Z,https://historygreatest.com/jimmie-haskell-american-composer-died-at-79,statement
Q1001130,Q1001130$9E30F496-32B9-46B3-AEC6-30112EE68F23,P569,+1940-07-09T00:00:00Z,,+1930-07-09T00:00:00Z,https://historygreatest.com/buddy-bregman-american-arranger-producer-and-composer-died-at-86,statement
Q2157024,Q2157024$8BB0B30D-028E-4F1A-8211-70CBA867AC85,P569,+1908-08-03T00:00:00Z,,+1906-08-03T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb139430340,statement
Q276337,q276337$4F4DF38C-F806-4BB6-BE0D-F531AF64B3C1,P569,+1900-02-21T00:00:00Z,,+1906-02-21T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/30336,statement
Q183182,q183182$C94BAD23-A6B4-4A90-906C-3F5A748BE205,P569,+1887-01-28T00:00:00Z,,+1886-01-28T00:00:00Z,http://www.enciclopedia.cat/EC-GEC-0057229.xml,statement
Q237813,Q237813$4a53af91-44b3-1aae-c1a7-3052704f9b6a,P569,+1921-12-21T00:00:00Z,,+1922-12-11T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/470898,statement
Q538620,Q538620$247E2A50-6315-4556-88F5-5DF6F1784143,P569,+1837-07-09T00:00:00Z,,+1833-07-09T00:00:00Z,http://www.isfdb.org/cgi-bin/ea.cgi?115984,statement
Q472572,Q472572$6CA20736-39C1-4797-AC6F-0DA6B65AE1DF,P570,+1969-05-27T00:00:00Z,,+1984-09-02T00:00:00Z,https://www.munzinger.de/search/go/document.jsp?id=00000009479,statement
Q273022,Q273022$FAEA0CE5-D360-4CBD-BA6E-3C9AB50D55D7,P569,+1902-06-02T00:00:00Z,,+1904-06-02T00:00:00Z,https://www.musik-sammler.de/artist/valaida-snow,statement
Q102813,q102813$F77365C5-A06D-48CD-A2C0-F2D50261E778,P569,+1920-07-11T00:00:00Z,,+1915-07-11T00:00:00Z,http://www.enciclopedia.cat/EC-GEC-0012628.xml,statement
Q75612,q75612$F765C350-F858-4484-9BF1-A3F22D02F1F3,P569,+1902-11-21T00:00:00Z,,+1904-07-14T00:00:00Z,https://www.munzinger.de/search/go/document.jsp?id=00000012383,statement
Q104627068,Q104627068$b337e68f-497e-ab55-31c6-345c09320716,P569,+1894-09-11T00:00:00Z,,+1899-09-11T00:00:00Z,https://www.discogs.com/artist/3245903,statement
Q3703786,q3703786$645DF151-AE2B-4ADC-9D4D-260FBFB62870,P569,+1896-11-28T00:00:00Z,,+1897-11-28T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb12227992v,statement
Q129885,Q129885$561CC4B9-07A2-47AC-A79A-394F7F7785AF,P569,+1895-11-01T00:00:00Z,,+1894-11-01T00:00:00Z,https://www.mymovies.it/persone/-/40972,statement
Q44403,q44403$7FA1E874-BF70-4F3C-921B-E114631EC635,P569,+1798-12-13T00:00:00Z,,+1797-12-13T00:00:00Z,http://www.isfdb.org/cgi-bin/ea.cgi?168248,statement
Q559430,q559430$AA0918DB-BEBA-4B5C-8385-24CE2BB35744,P569,+1920-03-25T00:00:00Z,,+1902-03-25T00:00:00Z,https://www.tracesofwar.com/persons/61758,statement
Q239301,q239301$003038DB-3FC4-4C8C-8386-7157F2FF6CE9,P569,+1933-11-28T00:00:00Z,,+1931-11-28T00:00:00Z,https://www.csfd.cz/tvurce/5311/,statement
Q106250998,Q106250998$59462A21-FA69-4B04-AC56-05E14FE1E5DF,P569,+1926-01-01T00:00:00Z,,+1925-08-11T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/112422,statement
Q1303944,Q1303944$5B920214-A03B-476C-A3E6-5E3DBF717EBA,P569,+1924-11-24T00:00:00Z,,+1929-11-24T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb14153400r,statement
Q5045486,Q5045486$A72A68AF-C6B4-46FA-B12C-F589E7C7B58B,P569,+1869-06-18T00:00:00Z,,+1862-06-18T00:00:00Z,https://www.britannica.com/biography/Carolyn-Wells,statement
Q5045486,Q5045486$A72A68AF-C6B4-46FA-B12C-F589E7C7B58B,P569,+1869-06-18T00:00:00Z,,+1862-06-18T00:00:00Z,http://www.isfdb.org/cgi-bin/ea.cgi?144715,statement
Q31293,q31293$91EE6E7B-CC3F-43F6-AE5D-97D5CCE76E34,P569,+1956-09-30T00:00:00Z,,+1950-09-30T00:00:00Z,https://pantheon.world/profile/person/Vondie_Curtis-Hall,statement
Q457864,q457864$B9760D95-6AEC-434B-8F35-8D6993EF01AE,P569,+1905-08-21T00:00:00Z,,+1906-08-21T00:00:00Z,https://www.degruyter.com/view/AKL/_40421151,statement
Q6306561,Q6306561$D6C1E773-4247-4BFF-BAF7-35D629407B09,P569,+1865-08-17T00:00:00Z,,+1866-08-17T00:00:00Z,https://www.britannica.com/biography/Julia-Marlowe,statement
Q251303,Q251303$aecb4c8c-474d-74e4-3a1b-15ad43a82a68,P569,+1887-01-30T00:00:00Z,,+1892-06-30T00:00:00Z,https://www.mymovies.it/persone/-/140424,statement
Q463204,Q463204$9CF9F65E-85CF-4992-BE09-66FB2654C7FD,P569,+1913-04-04T00:00:00Z,,+1914-04-04T00:00:00Z,https://www.britannica.com/biography/Frances-Langford,statement
Q136646,q136646$8ADF0FA1-ABB7-46EA-A018-CB4C087B2682,P569,+1894-01-03T00:00:00Z,,+1898-01-03T00:00:00Z,http://www.fembio.org/biographie.php/frau/frauendatenbank?fem_id=22122,statement
Q9711,q9711$F8D76D6A-84B2-434B-9404-1B0F51E59C53,P570,+1851-08-19T00:00:00Z,,+1850-08-18T00:00:00Z,https://en.geneastar.org/genealogie/?refcelebrite=balzac,statement
Q228611,q228611$BF0926DB-778D-49AA-AAA2-7E1021B86538,P569,+1920-10-31T00:00:00Z,,+1925-12-18T00:00:00Z,http://snaccooperative.org/ark:/99166/w6nw1rtx,statement
Q5126158,Q5126158$F3CB7C35-B895-468E-BE9A-B31B23C7FD5D,P569,+1894-08-05T00:00:00Z,,+1896-08-05T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb15072393f,statement
Q279834,Q279834$C3596C9D-FC89-41CB-954C-685A1B126C24,P569,+1953-10-20T00:00:00Z,,+1952-10-20T00:00:00Z,https://historygreatest.com/bill-nunn-american-actor-died-at-63,statement
Q528702,Q528702$A83ADF75-FBFB-4B2A-8229-67B9538CA3D0,P569,+1900-04-08T00:00:00Z,,+1905-04-08T00:00:00Z,https://www.findagrave.com/memorial/92758030,statement
Q216303,Q216303$824C6E1F-E25D-4657-A254-60C0E2A12CDF,P570,+2001-11-19T00:00:00Z,,+2011-11-19T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb14680948w,statement
Q7790528,q7790528$9BC66B25-F4A7-46B8-B31C-6AE2C6413BCA,P569,+1799-01-01T00:00:00Z,,+1797-10-13T00:00:00Z,https://www.discogs.com/artist/660107,statement
Q7086645,Q7086645$E7F3F23D-6E3D-40F8-83CA-B343AF50153E,P569,+1870-00-00T00:00:00Z,,+1867-01-18T00:00:00Z,http://cbw.iath.virginia.edu/women_display.php?id=21723,statement
Q4354150,Q4354150$10617821-ECD6-4039-AD67-80927E236641,P569,+1916-08-28T00:00:00Z,,+1918-08-28T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb14038864q,statement
Q2157024,Q2157024$8BB0B30D-028E-4F1A-8211-70CBA867AC85,P569,+1908-08-03T00:00:00Z,,+1906-08-03T00:00:00Z,https://www.csfd.cz/tvurce/90362/,statement
Q1351968,q1351968$01660FCF-B6E6-4124-9E36-DD346572509C,P569,+1916-10-14T00:00:00Z,,+1912-10-14T00:00:00Z,http://www.isfdb.org/cgi-bin/ea.cgi?16367,statement
Q2611866,Q2611866$AB7B27F2-9E6F-4308-AE69-F94362BD668F,P569,+1963-07-29T00:00:00Z,,+1962-07-29T00:00:00Z,https://www.fandango.com/people/wd-636802,statement
Q22687858,Q22687858$0aebe958-4688-db50-3d6e-1124eb306bd5,P569,+1945-12-17T00:00:00Z,,+1939-12-17T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/74135,statement
Q267441,q267441$96731D46-A989-4F3C-99DD-FBBEF6D94666,P569,+1894-02-28T00:00:00Z,,+1893-02-28T00:00:00Z,https://pantheon.world/profile/person/Ben_Hecht,statement
Q233832,Q233832$52f6bb2a-ec38-4d80-9553-f1728f949393,P569,+1914-12-30T00:00:00Z,,+1915-12-29T00:00:00Z,https://pantheon.world/profile/person/Jo_Van_Fleet,statement
Q104372,Q104372$0579BD5C-C23A-42E2-97CE-CCE7BE063D69,P569,+1922-04-03T00:00:00Z,,+1924-04-03T00:00:00Z,https://www.musik-sammler.de/artist/doris-day-frank-de-vol-orchester,statement
Q188093,q188093$811AA109-868F-4C4E-AEE7-806E6516990B,P569,+1901-02-01T00:00:00Z,,+1902-02-01T00:00:00Z,https://www.babelio.com/auteur/-/69375,statement
Q316802,Q316802$f2082c94-9e2e-4792-8c95-76bc8f76f84d,P569,+1921-10-10T00:00:00Z,,+1924-10-10T00:00:00Z,http://www.isfdb.org/cgi-bin/ea.cgi?6807,statement
Q26997329,Q26997329$2748cc9c-4bf0-403b-a020-443b12c93fca,P569,+1926-01-07T00:00:00Z,,+1929-01-07T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb16952809c,statement
Q1495559,Q1495559$ED567485-65E0-4CEC-B178-52885633843C,P569,+1870-03-15T00:00:00Z,,+1869-03-13T00:00:00Z,https://www.babelio.com/auteur/-/262985,statement
Q5703164,Q5703164$0E6982B5-8E42-4AC2-9DD8-C929D81273C8,P569,+1899-02-05T00:00:00Z,,+1901-02-05T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/59961,statement
Q6306710,Q6306710$2A008B92-A7B0-409E-B1C0-33A27A2CA64A,P569,+1887-08-27T00:00:00Z,,+1884-08-20T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/113510,statement
Q998799,Q998799$18ECC8FC-1053-4034-AD07-1BFAABD367FE,P569,+1892-04-10T00:00:00Z,,+1897-04-10T00:00:00Z,http://snaccooperative.org/ark:/99166/w6bv9b1j,statement
Q1677951,Q1677951$7B64A235-6778-4840-83FD-3064E95C565F,P569,+1924-11-30T00:00:00Z,,+1923-11-30T00:00:00Z,https://www.mymovies.it/persone/-/8354,statement
Q462327,Q462327$7830FC51-49FE-4F99-A830-6BC274682CBF,P569,+1945-03-07T00:00:00Z,,+1946-03-07T00:00:00Z,http://snaccooperative.org/ark:/99166/w68j0xwn,statement
Q217324,q217324$57FDB39D-5CE3-4488-9E73-F1D854319EDD,P569,+1953-09-03T00:00:00Z,,+1955-09-03T00:00:00Z,https://www.munzinger.de/search/go/document.jsp?id=00000023798,statement
Q442111,Q442111$2423CFCD-8329-4311-A42F-D94570D08127,P569,+1934-07-08T00:00:00Z,,+1932-07-08T00:00:00Z,https://www.fandango.com/people/wd-400345,statement
Q16091513,Q16091513$4C0A4A48-1260-4563-925D-CEE088BAD736,P569,+1925-06-06T00:00:00Z,,+1930-06-06T00:00:00Z,https://www.discogs.com/artist/1313270,statement
Q2068226,q2068226$55946126-77FD-42DD-856D-ADB9CCC92C95,P569,+1961-01-01T00:00:00Z,,+1907-08-20T00:00:00Z,https://www.behindthevoiceactors.com/Alan-Reed/,statement
Q3616176,Q3616176$860ACC1A-DDC4-466A-B294-AB70E80226A7,P569,+1883-12-14T00:00:00Z,,+1884-12-14T00:00:00Z,http://snaccooperative.org/ark:/99166/w6js9rsj,statement
Q1132691,Q1132691$BB090287-5172-433B-9BA8-0B26D241F9A6,P569,+1865-02-21T00:00:00Z,,+1869-02-21T00:00:00Z,http://proleksis.lzmk.hr/22959/,statement
Q1077405,Q1077405$B72A2043-3743-44A2-B40B-D9B08A9E456B,P569,+1928-12-25T00:00:00Z,,+1929-12-25T00:00:00Z,https://www.oxfordreference.com/view/10.1093/oi/authority.20110803100033717,statement
Q2007296,Q2007296$578F75DE-8CEB-4D53-9BFC-4DA8F125B5E3,P569,+1877-09-17T00:00:00Z,,+1879-09-17T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/80585,statement
Q207506,q207506$082EDAEE-0D42-43B7-9304-C26C74278AD6,P569,+1960-02-22T00:00:00Z,,+1959-02-22T00:00:00Z,https://pantheon.world/profile/person/Kyle_MacLachlan,statement
Q11836951,q11836951$c14864dc-4807-b6f1-51eb-86c337e25e59,P569,+1935-01-01T00:00:00Z,,+1934-11-30T00:00:00Z,https://www.mymovies.it/persone/-/17127,statement
Q4943178,Q4943178$F21DD20F-F7E7-4775-B148-2334AD6F312D,P569,+1941-05-21T00:00:00Z,,+1940-05-21T00:00:00Z,https://www.behindthevoiceactors.com/Booker-Bradshaw/,statement
Q522933,Q522933$a6708bf5-4dba-cdf6-a3b3-5723e9422079,P569,+1938-08-07T00:00:00Z,,+1939-08-07T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb14009003x,statement
Q23062882,Q23062882$EE34F717-D108-48FD-92C0-276B652CB5E4,P569,+1898-02-17T00:00:00Z,,+1897-02-17T00:00:00Z,http://www.filmportal.de/person/5e8c250ce45846ccbf209487d015180e,statement
Q316795,Q316795$8BD1271B-5A75-45AF-AF87-2A9AA53F913F,P569,+1875-01-11T00:00:00Z,,+1874-12-30T00:00:00Z,https://www.britannica.com/biography/Reinhold-Gliere,statement
Q49575,q49575$5D302BA7-6CB2-4167-B9AB-432FB112C4D1,P570,+1993-01-06T00:00:00Z,,+1992-01-06T00:00:00Z,https://musicalics.com/de/node/90409,statement
Q229258,q229258$D3ED57E8-27D6-41CB-B2D6-273736E0FF7C,P569,+1930-06-19T00:00:00Z,,+1934-06-19T00:00:00Z,http://www.fembio.org/biographie.php/frau/frauendatenbank?fem_id=23738,statement
Q36322,q36322$AFA267DC-F247-469A-8CBD-7B47F20680B9,P570,+1877-07-24T00:00:00Z,,+1817-07-18T00:00:00Z,https://www.discogs.com/artist/648498,statement
Q2939613,Q2939613$37B70B97-000C-4A64-B78F-E6527C751005,P569,+1911-05-08T00:00:00Z,,+1914-05-08T00:00:00Z,https://www.cinemagia.ro/actor.php?actor_id=191847,statement
Q3565777,Q3565777$DEA16379-B7EE-439E-8AA2-D4736E0C6FE4,P569,+1879-06-30T00:00:00Z,,+1880-06-30T00:00:00Z,https://www.findagrave.com/memorial/7987456,statement
Q3143375,q3143375$E37790C4-9142-489A-87A1-37D1FCD81308,P569,+1920-08-15T00:00:00Z,,+1919-08-15T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/43760,statement
Q7147067,Q7147067$A86E93C4-F3A1-44E0-8767-5118D9B450CE,P569,+1889-12-24T00:00:00Z,,+1890-12-24T00:00:00Z,http://snaccooperative.org/ark:/99166/w65t4bbs,statement
Q466254,Q466254$20028A04-6AF5-4C9D-9865-89F46E31BB5B,P569,+1915-10-03T00:00:00Z,,+1914-10-03T00:00:00Z,http://snaccooperative.org/ark:/99166/w6wj4r75,statement
Q3938639,Q3938639$B771DDAB-2CD8-4404-BEE0-182E281BEA2B,P569,+1861-11-10T00:00:00Z,,+1862-09-21T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb12385801c,statement
Q140017,q140017$AC2E54E8-617A-479F-9293-6424BFF10208,P569,+1916-03-16T00:00:00Z,,+1918-03-17T00:00:00Z,https://catalogue.bnf.fr/ark:/12148/cb14031620v,statement
Q2407521,Q2407521$A50D8EB5-3F52-4DB9-BDA2-60502FE74A98,P569,+1909-04-17T00:00:00Z,,+1910-01-17T00:00:00Z,https://www.findagrave.com/memorial/10037407,statement
Q1350636,Q1350636$A302ACF3-4C90-4FDC-8926-E88D8EF72009,P569,+1911-09-15T00:00:00Z,,+1920-09-15T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/56059,statement
Q449704,Q449704$D0D6E304-704C-4453-8279-A3EC025C7CC2,P569,+1887-06-18T00:00:00Z,,+1893-06-19T00:00:00Z,https://www.ibdb.com/broadway-cast-staff/4556,statement
Q233962,q233962$2C29C05D-9FF4-41CF-8CBB-9C68BF7515FE,P569,+1951-03-05T00:00:00Z,,+1948-03-05T00:00:00Z,https://www.csfd.cz/tvurce/11044/,statement
